Results per language and r per language set for all trainfiles
      showing three repeats and the mean and std over the repeats in one row
      at the end showing mean of the mean and std per trainfile 

LITERAL GLOBAL ALPHABET
lan=ar; r=3
trainfile 0,  0.7438,0.7799,0.6276,0.7171,0.0795832268760197
trainfile 1,  0.7266,0.7849,0.6351,0.715533333333334,0.0755106835708257
trainfile 2,  0.6928,0.72415,0.60995,0.675633333333334,0.0590036510169783
mean, 0.702755555555556.  ,std, 0.0713658538212746 

lan=en; r=4
trainfile 0,  0.7506,0.837600000000001,0.721,0.769733333333334,0.0606090202307657
trainfile 1,  0.7297,0.7911,0.6582,0.726333333333333,0.0665139333774009
trainfile 2,  0.6998,0.774200000000001,0.6727,0.715566666666667,0.0525547650868442
mean, 0.737211111111111.  ,std, 0.0598925728983369 

lan=en; r=5
trainfile 0,  0.7311,0.8179,0.6962,0.7484,0.0626672960961299
trainfile 1,  0.695,0.7848,0.65675,0.712183333333333,0.0657316577710719
trainfile 2,  0.6917,0.7359,0.6697,0.6991,0.0337146852276574
mean, 0.719894444444445.  ,std, 0.0540378796982864 

lan=eo; r=3
trainfile 0,  0.5,0.5,0.5,0.5,7.85046229341888e-17
trainfile 1,  0.5,0.5,0.5,0.5,7.85046229341888e-17
trainfile 2,  0.5,0.5,0.5,0.5,0
mean, 0.5.  ,std, 5.23364152894592e-17 

lan=eo; r=4
trainfile 0,  0.5,0.5,0.5,0.5,0
trainfile 1,  0.5,0.5,0.5,0.5,0
trainfile 2,  0.5,0.5,0.5,0.5,0
mean, 0.5.  ,std, 0 

lan=eo; r=5
trainfile 0,  0.5,0.5,0.5,0.5,0
trainfile 1,  0.5,0.5,0.5,0.5,0
trainfile 2,  0.5,0.5,0.5,0.5,0
mean, 0.5.  ,std, 0 

lan=fr; r=3
trainfile 0,  0.7287,0.763,0.7025,0.7314,0.0303402373095533
trainfile 1,  0.6984,0.7379,0.7003,0.7122,0.0222771183055619
trainfile 2,  0.7163,0.7537,0.70445,0.724816666666667,0.0257058521222955
mean, 0.722805555555556.  ,std, 0.0261077359124703 

lan=fr; r=4
trainfile 0,  0.694,0.7601,0.7222,0.725433333333333,0.0331684086644707
trainfile 1,  0.6873,0.6899,0.671,0.682733333333333,0.01024418534259
trainfile 2,  0.6841,0.7535,0.7017,0.7131,0.0360771395761916
mean, 0.707088888888889.  ,std, 0.0264965778610841 

lan=fr; r=5
trainfile 0,  0.6696,0.7291,0.68925,0.695983333333334,0.030316098583646
trainfile 1,  0.6512,0.6591,0.65405,0.654783333333334,0.00400072910021838
trainfile 2,  0.6832,0.694,0.6779,0.685033333333333,0.00820507972742092
mean, 0.6786.  ,std, 0.0141739691370951 

lan=hi; r=3
trainfile 0,  0.9941,0.9991,0.9847,0.992633333333333,0.0073111786555473
trainfile 1,  0.999,0.9987,0.9808,0.992833333333333,0.0104222518360155
trainfile 2,  0.9988,0.999,0.9818,0.9932,0.00987319603775812
mean, 0.992888888888889.  ,std, 0.00920220884310698 

lan=hi; r=4
trainfile 0,  0.9866,0.9979,0.9846,0.9897,0.00717147125769885
trainfile 1,  0.9989,0.9979,0.9787,0.991833333333333,0.0113847851685192
trainfile 2,  0.9915,0.9985,0.9813,0.990433333333333,0.00864947011864486
mean, 0.990655555555556.  ,std, 0.0090685755149543 

lan=hi; r=5
trainfile 0,  0.97575,0.9888,0.97565,0.980066666666667,0.00756345379660204
trainfile 1,  0.9895,0.9927,0.9747,0.985633333333333,0.0096027773760165
trainfile 2,  0.99295,0.9954,0.97585,0.988066666666667,0.010650625959695
mean, 0.984588888888889.  ,std, 0.00927228571077119 

lan=la; r=3
trainfile 0,  0.72285,0.7684,0.6887,0.72665,0.0399856536772876
trainfile 1,  0.685,0.7563,0.6877,0.709666666666667,0.0404082087370046
trainfile 2,  0.6736,0.7674,0.67765,0.706216666666667,0.0530250019644821
mean, 0.714177777777778.  ,std, 0.0444729547929248 

lan=la; r=4
trainfile 0,  0.7131,0.788,0.7245,0.741866666666667,0.040357196797267
trainfile 1,  0.6751,0.7176,0.6498,0.680833333333333,0.0342616890029278
trainfile 2,  0.656,0.7943,0.6838,0.711366666666667,0.0731550636205951
mean, 0.711355555555556.  ,std, 0.0492579831402633 

lan=la; r=5
trainfile 0,  0.6968,0.7599,0.6879,0.714866666666667,0.03925306782066
trainfile 1,  0.6271,0.7198,0.63,0.658966666666667,0.052703162460457
trainfile 2,  0.6425,0.7586,0.6723,0.691133333333333,0.0602977887930669
mean, 0.688322222222222.  ,std, 0.0507513396913946 

lan=pl; r=3
trainfile 0,  0.8322,0.8753,0.8035,0.837,0.0361398671829324
trainfile 1,  0.8395,0.8922,0.8397,0.857133333333333,0.0303687888025409
trainfile 2,  0.8205,0.8957,0.8459,0.854033333333334,0.0382540629650412
mean, 0.849388888888889.  ,std, 0.0349209063168382 

lan=pl; r=4
trainfile 0,  0.7999,0.8701,0.8048,0.824933333333334,0.0391921335644453
trainfile 1,  0.7906,0.8564,0.7998,0.8156,0.0356320080826215
trainfile 2,  0.7871,0.8898,0.82,0.8323,0.0524432073771235
mean, 0.824277777777778.  ,std, 0.0424224496747301 

lan=pl; r=5
trainfile 0,  0.76745,0.8561,0.7673,0.79695,0.0512254575382202
trainfile 1,  0.746500000000001,0.8451,0.77375,0.78845,0.0509171631181469
trainfile 2,  0.766,0.8593,0.77625,0.800516666666667,0.0511651818459909
mean, 0.795305555555556.  ,std, 0.0511026008341193 

lan=ru; r=3
trainfile 0,  0.9938,0.9902,0.9978,0.993933333333333,0.00380175398116873
trainfile 1,  0.9967,0.9918,0.9952,0.994566666666667,0.00251064400768662
trainfile 2,  0.9969,0.9934,0.9956,0.9953,0.00176918060129539
mean, 0.9946.  ,std, 0.00269385953005024 

lan=ru; r=4
trainfile 0,  0.985,0.9928,0.9925,0.9901,0.00441927595879687
trainfile 1,  0.9944,0.9886,0.9897,0.9909,0.00308058436014974
trainfile 2,  0.9889,0.9947,0.9896,0.991066666666667,0.00316596483450682
mean, 0.990688888888889.  ,std, 0.00355527505115114 

lan=ru; r=5
trainfile 0,  0.9767,0.9881,0.9808,0.981866666666667,0.00577436865235786
trainfile 1,  0.9901,0.9858,0.9799,0.985266666666667,0.00512087232152226
trainfile 2,  0.99205,0.9905,0.9821,0.988216666666667,0.00535358135581536
mean, 0.985116666666667.  ,std, 0.00541627410989849 

lan=sw; r=3
trainfile 0,  0.7812,0.8179,0.73085,0.77665,0.043703003329291
trainfile 1,  0.7893,0.851,0.7912,0.8105,0.0350868921393731
trainfile 2,  0.7592,0.82505,0.7707,0.784983333333333,0.0351719466810319
mean, 0.790711111111111.  ,std, 0.0379872807165653 

lan=sw; r=4
trainfile 0,  0.7575,0.8188,0.7656,0.780633333333334,0.0333005004967393
trainfile 1,  0.7827,0.8193,0.7763,0.792766666666667,0.0232002873545424
trainfile 2,  0.7424,0.8175,0.7739,0.777933333333333,0.0377121112287996
mean, 0.783777777777778.  ,std, 0.0314042996933604 

lan=sw; r=5
trainfile 0,  0.7285,0.8065,0.73445,0.756483333333334,0.0434177479072017
trainfile 1,  0.7271,0.8128,0.7522,0.764033333333333,0.0440584082024455
trainfile 2,  0.7013,0.7833,0.7337,0.739433333333333,0.0412995560912384
mean, 0.753316666666667.  ,std, 0.0429252374002952 



---------------------------------------------
LITERAL SPECIFIC ALPHABET
---------------------------------------------

lan=ar; r=3
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=ar; r=4
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=ar; r=5
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=de; r=3
trainfile 0,  0.7071,0.7703,0.7062,0.727866666666667,0.0367510997567874
trainfile 1,  0.6646,0.7854,0.6783,0.709433333333333,0.0661447150824112
trainfile 2,  0.705300000000001,0.77575,0.6655,0.715516666666667,0.0558305546572246
mean, 0.717605555555555.  ,std, 0.0529087898321411 

lan=de; r=4
trainfile 0,  0.6328,0.7469,0.7019,0.693866666666667,0.0574726311676553
trainfile 1,  0.6183,0.682899999999999,0.6389,0.6467,0.0329987878565255
trainfile 2,  0.6311,0.754799999999999,0.6855,0.690466666666666,0.061999381717347
mean, 0.677011111111111.  ,std, 0.0508236002471759 

lan=de; r=5
trainfile 0,  0.413,0.4964,0.478,0.462466666666667,0.0438161309717474
trainfile 1,  0.3712,0.4605,0.4018,0.411166666666667,0.0453808696846296
trainfile 2,  0.4158,0.4885,0.4107,0.438333333333333,0.0435203783684533
mean, 0.437322222222222.  ,std, 0.0442391263416101 

lan=el; r=3
trainfile 0,  1,1,1,1,0
trainfile 1,  0.9992,1,1,0.999733333333333,0.000461880215351714
trainfile 2,  1,1,1,1,0
mean, 0.999911111111111.  ,std, 0.000153960071783905 

lan=el; r=4
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=el; r=5
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=en; r=3
trainfile 0,  0.5349,0.5464,0.3793,0.486866666666667,0.093332755950595
trainfile 1,  0.4647,0.5586,0.4061,0.476466666666667,0.0769279099763755
trainfile 2,  0.4637,0.52445,0.38075,0.4563,0.0721352375749883
mean, 0.473211111111111.  ,std, 0.0807986345006529 

lan=en; r=4
trainfile 0,  0.3728,0.4012,0.3441,0.3727,0.0285501313482093
trainfile 1,  0.2883,0.3176,0.3077,0.304533333333333,0.0149044736013499
trainfile 2,  0.3356,0.3415,0.2537,0.310266666666667,0.0490769124266527
mean, 0.329166666666667.  ,std, 0.030843839125404 

lan=en; r=5
trainfile 0,  0.2915,0.298,0.266,0.285166666666667,0.0169139981474912
trainfile 1,  0.1646,0.2557,0.2105,0.210266666666667,0.045550448223188
trainfile 2,  0.2447,0.2325,0.2322,0.236466666666667,0.0071318534290417
mean, 0.243966666666667.  ,std, 0.023198766599907 

lan=eo; r=3
trainfile 0,  0.5,0.5,0.5,0.5,7.85046229341888e-17
trainfile 1,  0.5,0.5,0.5,0.5,7.85046229341888e-17
trainfile 2,  0.5,0.5,0.5,0.5,0
mean, 0.5.  ,std, 5.23364152894592e-17 

lan=eo; r=4
trainfile 0,  0.5,0.5,0.5,0.5,0
trainfile 1,  0.5,0.5,0.5,0.5,0
trainfile 2,  0.5,0.5,0.5,0.5,0
mean, 0.5.  ,std, 0 

lan=eo; r=5
trainfile 0,  0.5,0.5,0.5,0.5,0
trainfile 1,  0.5,0.5,0.5,0.5,0
trainfile 2,  0.5,0.5,0.5,0.5,0
mean, 0.5.  ,std, 0 

lan=fr; r=3
trainfile 0,  0.6689,0.6985,0.6429,0.6701,0.0278194176790245
trainfile 1,  0.6234,0.6763,0.6435,0.647733333333333,0.0267028712563523
trainfile 2,  0.661,0.6937,0.63815,0.664283333333333,0.0279201689345417
mean, 0.660705555555556.  ,std, 0.0274808192899728 

lan=fr; r=4
trainfile 0,  0.5892,0.6674,0.648,0.634866666666667,0.0407206745196261
trainfile 1,  0.5795,0.5789,0.5584,0.572266666666667,0.0120126322399937
trainfile 2,  0.5795,0.6618,0.5884,0.6099,0.04516646986427
mean, 0.605677777777778.  ,std, 0.03263325887463 

lan=fr; r=5
trainfile 0,  0.4084,0.4484,0.4521,0.4363,0.0242328289722847
trainfile 1,  0.3667,0.3939,0.374,0.3782,0.0140779970166211
trainfile 2,  0.4156,0.4353,0.3867,0.412533333333333,0.024444699493619
mean, 0.409011111111111.  ,std, 0.0209185084941749 

lan=hi; r=3
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=hi; r=4
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=hi; r=5
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=la; r=3
trainfile 0,  0.5237,0.5302,0.4293,0.4944,0.0564718513951861
trainfile 1,  0.4508,0.5223,0.4482,0.473766666666667,0.0420511989523881
trainfile 2,  0.4464,0.54305,0.44355,0.477666666666667,0.056641555710744
mean, 0.481944444444445.  ,std, 0.0517215353527728 

lan=la; r=4
trainfile 0,  0.3619,0.364,0.3495,0.358466666666667,0.00783602790534426
trainfile 1,  0.2608,0.2789,0.2947,0.278133333333333,0.0169629989486922
trainfile 2,  0.3143,0.3536,0.2543,0.3074,0.0500082993112143
mean, 0.314666666666667.  ,std, 0.0249357753884169 

lan=la; r=5
trainfile 0,  0.2908,0.2828,0.2622,0.2786,0.0147553380171381
trainfile 1,  0.1557,0.2318,0.1988,0.195433333333333,0.0381615425963539
trainfile 2,  0.2355,0.2371,0.2327,0.2351,0.00222710574513197
mean, 0.236377777777778.  ,std, 0.018381328786208 

lan=pl; r=3
trainfile 0,  0.9061,0.928,0.8903,0.908133333333333,0.0189320715541996
trainfile 1,  0.9064,0.9395,0.9158,0.920566666666667,0.0170570610989506
trainfile 2,  0.8982,0.9408,0.9091,0.916033333333334,0.0221301453527384
mean, 0.914911111111111.  ,std, 0.0193730926686295 

lan=pl; r=4
trainfile 0,  0.958600000000001,0.9652,0.9588,0.960866666666667,0.0037541088600799
trainfile 1,  0.932600000000001,0.9663,0.9766,0.958500000000001,0.0230136915769719
trainfile 2,  0.9477,0.973,0.9777,0.966133333333334,0.0161357780516877
mean, 0.961833333333334.  ,std, 0.0143011928295798 

lan=pl; r=5
trainfile 0,  0.9532,0.9767,0.965600000000001,0.965166666666667,0.0117559913802851
trainfile 1,  0.934100000000001,0.9617,0.967000000000001,0.954266666666667,0.0176647483235209
trainfile 2,  0.9467,0.9808,0.9826,0.970033333333333,0.0202272917943388
mean, 0.963155555555556.  ,std, 0.0165493438327149 

lan=ru; r=3
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=ru; r=4
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=ru; r=5
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=sw; r=3
trainfile 0,  0.6007,0.6175,0.50955,0.575916666666667,0.0580858057819063
trainfile 1,  0.5536,0.6389,0.5658,0.5861,0.0461312258670848
trainfile 2,  0.5663,0.63235,0.552,0.58355,0.0428626002477685
mean, 0.581855555555556.  ,std, 0.0490265439655865 

lan=sw; r=4
trainfile 0,  0.3936,0.4067,0.3856,0.3953,0.0106522298135179
trainfile 1,  0.3386,0.3531,0.3614,0.351033333333333,0.0115396418199758
trainfile 2,  0.3909,0.4038,0.3002,0.364966666666667,0.0564592183202472
mean, 0.370433333333333.  ,std, 0.0262170299845803 

lan=sw; r=5
trainfile 0,  0.3047,0.3147,0.303,0.307466666666667,0.0063216559012124
trainfile 1,  0.1786,0.28,0.228,0.228866666666667,0.0507055552512083
trainfile 2,  0.2735,0.2634,0.277,0.2713,0.00706186944087756
mean, 0.269211111111111.  ,std, 0.0213630268644327 



---------------------------------------------
TRANSLITERAL GLOBAL ALPHABET
---------------------------------------------

lan=ar; r=3
trainfile 0,  0.2,0.14,0.11,0.15,0.0458257569495584
trainfile 1,  0.14,0.14,0.1,0.126666666666667,0.023094010767585
trainfile 2,  0.12,0.15,0.13,0.133333333333333,0.0152752523165195
mean, 0.136666666666667.  ,std, 0.0280650066778876 

lan=ar; r=4
trainfile 0,  0.09,0,0.02,0.0366666666666667,0.0472581562625261
trainfile 1,  0.02,0.02,0.03,0.0233333333333334,0.00577350269189626
trainfile 2,  0.03,0.04,0.02,0.03,0.01
mean, 0.03.  ,std, 0.0210105529848074 

lan=ar; r=5
trainfile 0,  0.05,0,0.01,0.02,0.0264575131106459
trainfile 1,  0.01,0.02,0.02,0.0166666666666667,0.00577350269189626
trainfile 2,  0,0.03,0.02,0.0166666666666667,0.0152752523165195
mean, 0.0177777777777778.  ,std, 0.0158354227063539 

lan=el; r=3
trainfile 0,  0.2,0.14,0.11,0.15,0.0458257569495584
trainfile 1,  0.14,0.14,0.1,0.126666666666667,0.023094010767585
trainfile 2,  0.12,0.15,0.13,0.133333333333333,0.0152752523165195
mean, 0.136666666666667.  ,std, 0.0280650066778876 

lan=el; r=4
trainfile 0,  0.09,0,0.02,0.0366666666666667,0.0472581562625261
trainfile 1,  0.02,0.02,0.03,0.0233333333333334,0.00577350269189626
trainfile 2,  0.03,0.04,0.02,0.03,0.01
mean, 0.03.  ,std, 0.0210105529848074 

lan=el; r=5
trainfile 0,  0.05,0,0.01,0.02,0.0264575131106459
trainfile 1,  0.01,0.02,0.02,0.0166666666666667,0.00577350269189626
trainfile 2,  0,0.03,0.02,0.0166666666666667,0.0152752523165195
mean, 0.0177777777777778.  ,std, 0.0158354227063539 

lan=hi; r=3
trainfile 0,  0.198,0.14,0.10945,0.14915,0.0449785226524838
trainfile 1,  0.1393,0.1386,0.1,0.125966666666667,0.022490516519932
trainfile 2,  0.1188,0.14925,0.13,0.132683333333333,0.0154013257005147
mean, 0.135933333333333.  ,std, 0.0276234549576435 

lan=hi; r=4
trainfile 0,  0.09,0,0.02,0.0366666666666667,0.0472581562625261
trainfile 1,  0.02,0.02,0.03,0.0233333333333334,0.00577350269189626
trainfile 2,  0.03,0.04,0.02,0.03,0.01
mean, 0.03.  ,std, 0.0210105529848074 

lan=hi; r=5
trainfile 0,  0.05,0,0.01,0.02,0.0264575131106459
trainfile 1,  0.01,0.02,0.02,0.0166666666666667,0.00577350269189626
trainfile 2,  0,0.03,0.02,0.0166666666666667,0.0152752523165195
mean, 0.0177777777777778.  ,std, 0.0158354227063539 

lan=ru; r=3
trainfile 0,  0.2,0.14,0.10945,0.149816666666667,0.0460662656760164
trainfile 1,  0.14,0.14,0.1,0.126666666666667,0.023094010767585
trainfile 2,  0.12,0.14925,0.12935,0.132866666666667,0.0149387360018622
mean, 0.13645.  ,std, 0.0280330041484879 

lan=ru; r=4
trainfile 0,  0.09,0,0.02,0.0366666666666667,0.0472581562625261
trainfile 1,  0.02,0.02,0.03,0.0233333333333334,0.00577350269189626
trainfile 2,  0.03,0.04,0.02,0.03,0.01
mean, 0.03.  ,std, 0.0210105529848074 

lan=ru; r=5
trainfile 0,  0.05,0,0.01,0.02,0.0264575131106459
trainfile 1,  0.01,0.02,0.02,0.0166666666666667,0.00577350269189626
trainfile 2,  0,0.03,0.02,0.0166666666666667,0.0152752523165195
mean, 0.0177777777777778.  ,std, 0.0158354227063539 



---------------------------------------------
TRANSLITERAL SPECIFIC ALPHABET
---------------------------------------------

lan=ar; r=3
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=ar; r=4
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=ar; r=5
trainfile 0,  1,1,1,1,0
trainfile 1,  1,1,1,1,0
trainfile 2,  1,1,1,1,0
mean, 1.  ,std, 0 

lan=el; r=3
trainfile 0,  0.892,0.9141,0.8633,0.8898,0.0254713564617197
trainfile 1,  0.8887,0.931,0.8959,0.9052,0.0226316150550508
trainfile 2,  0.9015,0.9121,0.9027,0.905433333333333,0.00580459588027738
mean, 0.900144444444445.  ,std, 0.0179691891323493 

lan=el; r=4
trainfile 0,  0.9217,0.958,0.9452,0.941633333333333,0.0184109568826103
trainfile 1,  0.928400000000001,0.971100000000001,0.9588,0.952766666666667,0.0219800667272265
trainfile 2,  0.9443,0.953400000000001,0.9696,0.955766666666667,0.0128149652099933
mean, 0.950055555555556.  ,std, 0.01773532960661 

lan=el; r=5
trainfile 0,  0.934000000000001,0.9834,0.9574,0.958266666666667,0.0247114008775971
trainfile 1,  0.9405,0.9895,0.9746,0.9682,0.0251191162264916
trainfile 2,  0.9691,0.9521,0.9768,0.966,0.0126384334472274
mean, 0.964155555555556.  ,std, 0.0208229835171054 

lan=hi; r=3
trainfile 0,  0.7226,0.8079,0.75775,0.76275,0.0428692488854193
trainfile 1,  0.6955,0.801100000000001,0.7742,0.756933333333334,0.0548766191864383
trainfile 2,  0.7043,0.79215,0.7795,0.75865,0.0474915518803082
mean, 0.759444444444445.  ,std, 0.0484124733173886 

lan=hi; r=4
trainfile 0,  0.6218,0.7429,0.7235,0.696066666666667,0.0650441644833213
trainfile 1,  0.635,0.6936,0.6635,0.664033333333333,0.0293036402744322
trainfile 2,  0.6402,0.767800000000001,0.672,0.693333333333334,0.0664211813605672
mean, 0.684477777777778.  ,std, 0.0535896620394402 

lan=hi; r=5
trainfile 0,  0.415,0.491,0.4867,0.464233333333333,0.0426914901746629
trainfile 1,  0.3912,0.4586,0.4064,0.418733333333333,0.0353521333632545
trainfile 2,  0.4275,0.4793,0.4187,0.441833333333333,0.0327440579851266
mean, 0.4416.  ,std, 0.036929227174348 

lan=ru; r=3
trainfile 0,  0.9459,0.9353,0.954750000000001,0.945316666666667,0.00973811241120887
trainfile 1,  0.9355,0.959000000000001,0.947400000000001,0.947300000000001,0.0117503191446021
trainfile 2,  0.9226,0.954150000000001,0.94815,0.941633333333334,0.0167541288443577
mean, 0.94475.  ,std, 0.0127475201333896 

lan=ru; r=4
trainfile 0,  0.9915,0.982800000000001,0.980600000000001,0.984966666666667,0.00576396854027931
trainfile 1,  0.9841,0.988500000000001,0.977800000000001,0.983466666666667,0.0053780417749709
trainfile 2,  0.9761,0.9939,0.9908,0.986933333333334,0.00950911843092364
mean, 0.985122222222223.  ,std, 0.00688370958205795 

lan=ru; r=5
trainfile 0,  0.9943,0.9809,0.988000000000001,0.987733333333334,0.00670397891802594
trainfile 1,  0.988000000000001,0.9947,0.9823,0.988333333333334,0.00620671679177784
trainfile 2,  0.992800000000001,0.995,1,0.995933333333334,0.00368962509387217
mean, 0.990666666666667.  ,std, 0.00553344026789198 



---------------------------------------------
PHONETIC GLOBAL ALPHABET
---------------------------------------------

lan=ar; r=3
trainfile 0,  0.9648,0.971014492753623,0.967907246376812,0.00439430996772153
trainfile 1,  0.9548,0.975652173913043,0.965226086956522,0.0147447135763944
mean, 0.966566666666667.  ,std, 0.00956951177205795 

lan=ar; r=4
trainfile 0,  0.956,0.964057971014493,0.960028985507246,0.0056978459469525
trainfile 1,  0.9411,0.955507246376812,0.948303623188406,0.0101874616112688
mean, 0.954166304347826.  ,std, 0.00794265377911064 

lan=ar; r=5
trainfile 0,  0.92865,0.940869565217391,0.934759782608696,0.00864053742836867
trainfile 1,  0.8997,0.946376811594203,0.923038405797102,0.0330054900024276
mean, 0.928899094202899.  ,std, 0.0208230137153982 

lan=de; r=3
trainfile 0,  0.9951,0.9824,0.98875,0.00898025612106918
trainfile 1,  0.9905,0.9929,0.9917,0.00169705627484776
mean, 0.990225.  ,std, 0.00533865619795847 

lan=de; r=4
trainfile 0,  0.9821,0.9674,0.97475,0.0103944696834422
trainfile 1,  0.9694,0.9693,0.96935,7.0710678118647e-05
mean, 0.97205.  ,std, 0.00523259018078043 

lan=de; r=5
trainfile 0,  0.96735,0.9425,0.954925,0.0175716035124858
trainfile 1,  0.95255,0.9518,0.952175,0.000530330085889931
mean, 0.95355.  ,std, 0.00905096679918787 

lan=el; r=3
trainfile 0,  0.9692,0.9629,0.96605,0.00445477272147531
trainfile 1,  0.9667,0.9799,0.9733,0.00933380951166242
mean, 0.969675.  ,std, 0.00689429111656886 

lan=el; r=4
trainfile 0,  0.943,0.9472,0.9451,0.00296984848098349
trainfile 1,  0.934,0.9503,0.94215,0.0115258405333406
mean, 0.943625.  ,std, 0.00724784450716202 

lan=el; r=5
trainfile 0,  0.931,0.93,0.9305,0.00070710678118647
trainfile 1,  0.9109,0.9361,0.9235,0.0178190908859011
mean, 0.927.  ,std, 0.00926309883354377 

lan=en; r=3
trainfile 0,  0.9476,0.9491,0.94835,0.00106066017177986
trainfile 1,  0.9502,0.9549,0.95255,0.0033234018715768
mean, 0.95045.  ,std, 0.00219203102167833 

lan=en; r=4
trainfile 0,  0.9229,0.9282,0.92555,0.00374766594028884
trainfile 1,  0.9105,0.9245,0.9175,0.00989949493661167
mean, 0.921525.  ,std, 0.00682358043845026 

lan=en; r=5
